@RELATION 'Stamps, without duplicates, with normalization, 09 pct of outliers'

@ATTRIBUTE 'att1' real
@ATTRIBUTE 'att2' real
@ATTRIBUTE 'att3' real
@ATTRIBUTE 'att4' real
@ATTRIBUTE 'att5' real
@ATTRIBUTE 'att6' real
@ATTRIBUTE 'att7' real
@ATTRIBUTE 'att8' real
@ATTRIBUTE 'att9' real
@ATTRIBUTE 'id' real
@ATTRIBUTE 'outlier' {'yes','no'}

@DATA
0.059971,0.49187222745964454,0.022088,0.149196,0.322004,0.007968,0.966295,0.08163455226628669,0.837838,222.0,'no'
0.140675,0.6583813858797809,0.100523,0.415059,0.702265,0.023794,0.979959,0.04929633839798908,0.747585,223.0,'no'
0.117795,0.49187222745964454,0.114217,0.559997,1.0,0.034679,0.974097,0.04502553675210939,0.661616,224.0,'no'
0.121573,0.9216256701812019,0.078406,0.447893,0.990384,0.052294,0.946744,0.044701324068588996,0.634096,225.0,'no'
0.124721,0.15287129629094107,0.088803,0.42879,0.924888,0.029667,0.97666,0.040247402295906114,0.658111,226.0,'no'
0.163993,0.4805246933216118,0.071692,0.377933,0.719167,0.022228,0.983013,0.029797547190957268,0.64703,227.0,'no'
0.086868,0.9073735837271041,0.0872,0.430555,0.791898,0.029594,0.977417,0.044318072655662115,0.668539,228.0,'no'
0.088468,0.6371576798283412,0.072194,0.335715,0.609886,0.018675,0.981661,0.014839734866072143,0.549648,229.0,'no'
0.085038,0.11725091237181971,0.101378,0.509642,0.880624,0.087154,0.905279,0.0684218847564002,0.68936,230.0,'no'
0.047423,0.8220507689371376,0.055763,0.27156,0.554174,0.017484,0.977122,0.01872028050401063,0.541097,231.0,'no'
0.142126,0.49187222745964454,0.058164,0.333985,0.727274,0.027752,0.977759,0.0315096703437455,0.679125,232.0,'no'
0.140032,0.6584739243844744,0.068441,0.372233,0.713286,0.015733,0.99125,0.05085135849117021,0.734674,233.0,'no'
0.129396,0.9073735837271041,0.048219,0.277349,0.682945,0.019541,0.979524,0.015587225219744153,0.545193,234.0,'no'
0.123848,0.08875252312016704,0.077897,0.421937,0.875455,0.044588,0.962957,0.025775908996301573,0.616133,235.0,'no'
0.208037,0.49187222745964454,0.282468,0.682609,0.660073,0.061387,0.950946,0.04120803246929986,0.379354,236.0,'no'
0.142,0.49187222745964454,0.046282,0.282295,0.605628,0.012769,0.992913,0.05320990569813798,0.722184,237.0,'no'
0.193191,0.49187222745964454,0.544494,1.0,0.99439,0.056514,0.95322,0.08285735442450247,0.451467,238.0,'no'
0.135385,0.49187222745964454,0.061043,0.302341,0.584089,0.014887,0.991546,0.03714836933028067,0.690017,239.0,'no'
0.115131,0.5421888826553924,0.060231,0.294351,0.473058,0.029194,0.955646,0.01762456171248339,0.490554,240.0,'no'
0.05322,0.49187222745964454,0.023428,0.193358,0.515836,0.011083,0.986874,0.14782497318240764,0.888209,241.0,'no'
0.097997,0.49187222745964454,0.115199,0.40093,0.675544,0.016233,0.955248,0.03069413535279143,0.604091,242.0,'no'
0.036563,0.49187222745964454,0.051134,0.215645,0.428226,0.009015,0.962462,0.059548063529675475,0.700194,243.0,'no'
0.064327,0.49187222745964454,0.102286,0.347513,0.503817,0.004099,0.996537,0.16578075217342578,1.0,244.0,'no'
0.033077,0.49187222745964454,0.114453,0.391385,0.519458,0.003482,0.997896,0.14564654413295122,0.978237,245.0,'no'
0.066002,0.49187222745964454,0.193652,0.365023,0.39315,0.005461,0.976431,0.06419110936774523,0.815811,246.0,'no'
0.051248,0.49187222745964454,0.114416,0.28731,0.373575,0.006091,0.972762,0.05583262620278903,0.749346,247.0,'no'
0.047495,0.49187222745964454,0.11588,0.29058,0.372557,0.005652,0.941592,0.12744460366000096,0.873504,248.0,'no'
0.03228,0.49187222745964454,0.09598,0.239426,0.334519,0.004608,0.956116,0.1111529163131014,0.857124,249.0,'no'
0.108471,0.9714981405544213,0.095328,0.408378,0.644725,0.0155,0.989105,0.07462095134408171,0.758332,250.0,'no'
0.043852,0.49187222745964454,0.072306,0.303381,0.480977,0.010258,0.992106,0.02202544869434349,0.626636,251.0,'no'
0.088716,0.637116037501229,0.059566,0.24144,0.343676,0.019,0.950572,0.0424548503818505,0.651278,252.0,'no'
0.117748,0.49187222745964454,0.087231,0.366069,0.56777,0.011558,0.995964,0.05221125058038073,0.68929,253.0,'no'
0.087201,0.7614877878092087,0.089993,0.398032,0.681552,0.030297,0.975252,0.019333682895979764,0.508859,254.0,'no'
0.055668,0.8646254214839707,0.06793,0.29189,0.487796,0.025139,0.960284,0.02130997934645127,0.442398,255.0,'no'
0.060581,0.7010751817514069,0.09722,0.3886,0.553743,0.009708,0.996568,0.04463428008773756,0.63869,256.0,'no'
0.075078,0.3615143926293081,0.119517,0.419651,0.552158,0.015203,0.991334,0.0305030099745433,0.552645,257.0,'no'
0.053804,0.37157101462686737,0.077483,0.33161,0.620407,0.027399,0.964168,0.015595230471189098,0.394747,258.0,'no'
0.059204,0.49187222745964454,0.025508,0.196964,0.494983,0.004207,0.999958,0.10256128019981108,0.966847,259.0,'no'
0.027003,0.35945078397464447,0.022126,0.145518,0.338736,0.009365,0.980705,0.030332898381338156,0.667014,260.0,'no'
0.031638,0.49187222745964454,0.030308,0.156607,0.286949,0.00742,0.993504,0.04156226484573881,0.772851,261.0,'no'
0.057201,0.49187222745964454,0.049985,0.288546,0.579544,0.006444,0.997802,0.10908756144030483,0.942594,262.0,'no'
0.091887,0.49187222745964454,0.622962,0.371535,0.509877,0.058935,0.929772,0.15019953089226534,0.491129,263.0,'no'
0.040018,0.7723599053793789,0.051412,0.254635,0.451943,0.008769,0.995525,0.025999055380329494,0.735666,264.0,'no'
0.04448,0.49187222745964454,0.117984,0.419068,0.560038,0.007329,0.99746,0.06386189340207175,0.828613,265.0,'no'
0.0602,0.49187222745964454,0.098389,0.319168,0.418727,0.010517,0.987407,0.024371988024143837,0.682348,266.0,'no'
0.08403,0.49187222745964454,0.69443,0.5365,0.555386,0.041832,0.930668,0.11006019949086601,0.521049,267.0,'no'
0.061388,0.11725206910312838,0.047582,0.200637,0.342073,0.010484,0.977105,0.0573846443266783,0.72497,268.0,'no'
0.025053,0.49187222745964454,0.105618,0.388275,0.615893,0.005504,0.998066,0.09893990457740276,0.89957,269.0,'no'
0.066657,0.49187222745964454,0.084901,0.368771,0.665806,0.050264,0.942627,0.018350037624681792,0.611018,270.0,'no'
0.030401,0.49187222745964454,0.19905,0.555384,0.63883,0.565278,0.0,0.08688299524488065,0.16372,271.0,'no'
0.028491,0.8646254214839707,0.05366,0.242495,0.417129,0.01268,0.972785,0.04418298403752862,0.677727,272.0,'no'
0.057722,0.49187222745964454,0.652062,0.376804,0.448976,0.045007,0.931607,0.05498907283177765,0.328725,273.0,'no'
0.033303,0.49187222745964454,0.079536,0.319425,0.520828,0.005509,0.999014,0.08190973278470677,0.904966,274.0,'no'
0.029743,0.49187222745964454,0.104623,0.336695,0.448096,0.008325,0.99647,0.025926007460894344,0.747294,275.0,'no'
0.099616,0.49187222745964454,0.765384,0.374704,0.523005,0.036761,0.966141,0.09483521189900575,0.449025,276.0,'no'
0.035222,0.49187222745964454,0.052347,0.209449,0.333195,0.010062,0.992799,0.025265574216686147,0.724953,277.0,'no'
0.04507,0.49187222745964454,0.104053,0.377004,0.501937,0.008824,0.997047,0.05227028930978722,0.778053,278.0,'no'
0.110687,0.3950711678937658,0.105052,0.379747,0.517803,0.015424,0.989531,0.01743143502137402,0.573592,279.0,'no'
0.085006,0.7579990861822662,0.020554,0.132501,0.288205,0.00747,0.991285,0.03576946476888839,0.707319,280.0,'no'
0.05208,0.49187222745964454,0.087903,0.353153,0.694577,0.006955,0.997546,0.07222638050561167,0.871548,281.0,'no'
0.078225,0.49187222745964454,0.062323,0.269843,0.509562,0.012597,0.993667,0.018258977889495508,0.647684,282.0,'no'
0.081675,0.32383734044337514,0.048272,0.211275,0.405865,0.010034,0.993423,0.028015378088025747,0.686875,283.0,'no'
0.096356,0.49187222745964454,0.076055,0.340488,0.634767,0.008477,0.997403,0.08100113674570518,0.899411,284.0,'no'
0.094128,0.49187222745964454,0.097946,0.333981,0.46835,0.010935,0.995641,0.023534438591716163,0.739581,285.0,'no'
0.075958,0.49187222745964454,0.100899,0.409799,0.647745,0.008274,0.997712,0.11185337581453432,0.844912,286.0,'no'
0.09744,0.49187222745964454,0.08834,0.299899,0.452332,0.009817,0.990773,0.02287700731679982,0.695088,287.0,'no'
0.076293,0.49187222745964454,0.063263,0.262493,0.503501,0.018963,0.953568,0.0418054243583791,0.609499,288.0,'no'
0.030412,0.49187222745964454,0.125774,0.41871,0.521846,0.007775,0.997861,0.0912168382458893,0.836543,289.0,'no'
0.097022,0.49187222745964454,0.134835,0.423875,0.644019,0.009571,0.995649,0.09218647432715861,0.845689,290.0,'no'
0.039409,0.49187222745964454,0.029839,0.202076,0.473632,0.005443,0.999278,0.11724691397556797,0.912028,291.0,'no'
0.060346,0.49187222745964454,0.0407,0.245361,0.526793,0.008216,0.996135,0.0829944443554972,0.827348,292.0,'no'
0.094802,0.49187222745964454,0.075721,0.323801,0.622937,0.017585,0.972283,0.018809338926335677,0.560729,293.0,'no'
0.031017,0.49187222745964454,0.03629,0.201083,0.51235,0.007597,0.982905,0.04002125394258634,0.738281,294.0,'no'
0.031055,0.49187222745964454,0.018272,0.126085,0.283844,0.012882,0.930248,0.08192374197473543,0.724635,295.0,'no'
0.034761,0.49187222745964454,0.084682,0.334918,0.534824,0.005362,0.998852,0.10275740886021228,0.89983,296.0,'no'
0.057004,0.49187222745964454,0.449869,0.232534,0.436181,0.045797,0.935198,0.07507524936358251,0.39483,297.0,'no'
0.130281,0.11724975564051104,0.090493,0.303437,0.377719,0.013455,0.972813,0.0276231207672233,0.543495,298.0,'no'
0.129718,0.6940977784975217,0.080766,0.287302,0.463714,0.015221,0.961911,0.02857174306344962,0.536132,299.0,'no'
0.098782,0.8505514716514075,0.051682,0.241657,0.608943,0.009568,0.976827,0.0492102819449559,0.73806,300.0,'no'
0.091239,0.928749978311288,0.041444,0.202053,0.353337,0.007804,0.985287,0.035397220576698314,0.705413,301.0,'no'
0.052859,0.49187222745964454,0.106536,0.301462,0.451024,0.006449,0.9838,0.036204750316207436,0.578063,302.0,'no'
0.129594,0.49187222745964454,0.044474,0.211677,0.368069,0.00764,0.980338,0.0319319473574665,0.531691,303.0,'no'
0.101922,0.49187222745964454,0.103068,0.313422,0.658945,0.053593,0.856076,0.038555292271730254,0.655843,304.0,'no'
0.048811,0.49187222745964454,0.039806,0.206032,0.367581,0.005994,0.982871,0.03815402904305225,0.616173,305.0,'no'
0.107533,0.25967692494548905,0.107717,0.311843,0.401637,0.04307,0.864252,0.028046398437374918,0.249262,306.0,'no'
0.113331,0.3843586792441918,0.148866,0.304207,0.3229,0.013073,0.952269,0.04090783554011432,0.5463,307.0,'no'
0.030662,0.2668498157905391,0.162856,0.36478,0.723425,0.015135,0.948226,0.0389905778190493,0.559539,308.0,'no'
0.029279,0.2382253428262416,0.087191,0.267522,0.302129,0.006361,0.987512,0.036553979410493286,0.486006,309.0,'no'
0.077016,0.03887773928433034,0.348578,0.51798,0.827307,0.035666,0.886971,0.03988216269873037,0.606824,310.0,'no'
0.077874,0.07403658741129318,0.120516,0.302714,0.642057,0.018964,0.933829,0.038895515458140545,0.456826,311.0,'no'
0.07882,0.2196806264856768,0.142318,0.318338,0.311764,0.00684,0.984032,0.03847824172657263,0.494802,312.0,'no'
0.084312,0.0,0.080335,0.378333,0.786775,0.05959,0.821449,0.0359535855521222,0.54161,313.0,'no'
0.179304,0.044711135273942895,0.125196,0.480062,0.885421,0.124103,0.811298,0.027874285531308537,0.505971,314.0,'no'
0.121776,0.49187222745964454,0.075938,0.235151,0.320237,0.00858,0.969158,0.07236146912374516,0.784045,315.0,'no'
0.207576,0.03443126413381068,0.330368,0.759449,0.833859,0.186136,0.782098,0.0206455434765206,0.513521,316.0,'no'
0.061611,0.06017894633345094,0.134063,0.344769,0.469204,0.0054,0.992688,0.06915636657647416,0.68889,317.0,'no'
0.044399,0.13850469343728491,0.159312,0.474862,0.768858,0.051836,0.833458,0.06879412894859027,0.641192,318.0,'no'
0.055069,0.28276990879173636,0.120452,0.393786,0.70985,0.046304,0.866547,0.08219992314958613,0.706349,319.0,'no'
0.096308,0.051267488331472925,0.11925,0.50195,0.808318,0.05651,0.835994,0.05021394034486624,0.579407,320.0,'no'
0.064808,0.33647578672188133,0.050631,0.229004,0.389023,0.01795,0.953743,0.06190961270593509,0.644757,321.0,'no'
0.060111,0.8647977744489622,0.104112,0.266663,0.413468,0.002052,0.997076,0.04239180902672154,0.772744,322.0,'no'
0.040361,0.0770001330241005,0.073173,0.288461,0.459157,0.009169,0.983621,0.06831281320546277,0.658939,323.0,'no'
0.05139,0.3571523588643212,0.087157,0.297994,0.452452,0.016261,0.969348,0.031230487199602936,0.51165,324.0,'no'
0.063635,0.12910972174828372,0.056286,0.244692,0.354751,0.007342,0.991084,0.038492250916601294,0.514369,325.0,'no'
0.216444,0.49187222745964454,0.325284,0.436391,0.538461,0.037843,0.949193,0.05585964392641573,0.801654,326.0,'no'
0.041889,0.49187222745964454,0.301062,0.56323,0.875501,0.012027,0.955666,0.054596815510975207,0.750558,327.0,'no'
0.250511,0.49187222745964454,1.0,0.273556,0.664266,0.221397,0.576035,0.0635126643077859,0.293631,328.0,'no'
0.04564,0.08637197008692836,0.143468,0.444244,0.714342,0.050753,0.880337,0.03799392401415329,0.490779,329.0,'no'
0.034729,0.20274955032070374,0.168479,0.398753,0.452303,0.012184,0.970124,0.10222906226484574,0.710928,330.0,'no'
0.163026,0.046003204145725014,0.190265,0.494123,0.795661,0.041421,0.868441,0.038079980467186476,0.640409,331.0,'no'
0.133545,0.5993568573923806,0.266307,0.549261,0.835433,0.045208,0.888198,0.040102307113466434,0.651768,332.0,'no'
0.052732,0.4855796091404908,0.128313,0.356403,0.464446,0.007537,0.985075,0.10811892601546613,0.78841,333.0,'no'
0.175318,0.08635693257991568,0.519772,0.844296,0.915637,0.16594,0.79054,0.02342036375862566,0.560935,334.0,'no'
0.016278,0.49187222745964454,0.247472,0.487663,0.514827,0.021797,0.934628,0.12064414255751772,0.716651,335.0,'no'
0.109534,0.49187222745964454,0.18222,0.273354,0.299064,0.003863,0.98513,0.04709189228133656,0.697086,336.0,'no'
0.243312,0.16181629950087043,0.322854,0.672288,0.860632,0.222093,0.745162,0.018605205014489503,0.502425,337.0,'no'
0.023518,0.8576480182300855,0.183025,0.308972,0.309716,0.009696,0.957676,0.04232876767159257,0.627981,338.0,'no'
0.035955,0.49187222745964454,0.086736,0.303824,0.434079,0.016849,0.957541,0.15237395731599931,0.85781,339.0,'no'
0.068418,0.2643605300142856,0.192991,0.322632,0.33068,0.012361,0.958803,0.04266398757584976,0.664235,340.0,'no'


